"행정구역","2019년_계_총인구수","2019년_계_연령구간인구수","2019년_계_0~9세","2019년_계_10~19세","2019년_계_20~29세","2019년_계_30~39세","2019년_계_40~49세","2019년_계_50~59세","2019년_계_60~69세","2019년_계_70~79세","2019년_계_80~89세","2019년_계_90~99세","2019년_계_100세 이상","2019년_남_총인구수","2019년_남_연령구간인구수","2019년_남_0~9세","2019년_남_10~19세","2019년_남_20~29세","2019년_남_30~39세","2019년_남_40~49세","2019년_남_50~59세","2019년_남_60~69세","2019년_남_70~79세","2019년_남_80~89세","2019년_남_90~99세","2019년_남_100세 이상","2019년_여_총인구수","2019년_여_연령구간인구수","2019년_여_0~9세","2019년_여_10~19세","2019년_여_20~29세","2019년_여_30~39세","2019년_여_40~49세","2019년_여_50~59세","2019년_여_60~69세","2019년_여_70~79세","2019년_여_80~89세","2019년_여_90~99세","2019년_여_100세 이상"
"충청남도 공주시 월송동(4415059000)","14,506","14,506","1,760","1,778","1,900","2,046","2,383","2,222","1,256","669","420","69","3","7,162","7,162","902","936","1,022","957","1,136","1,122","641","298","127","20","1","7,344","7,344","858","842","878","1,089","1,247","1,100","615","371","293","49","2"
"충청남도 보령시 (4418000000)","101,114","101,114","6,536","8,669","9,856","10,069","14,210","17,611","16,234","10,947","6,071","859","52","51,146","51,146","3,279","4,502","5,719","5,466","7,773","9,306","7,925","4,846","2,131","188","11","49,968","49,968","3,257","4,167","4,137","4,603","6,437","8,305","8,309","6,101","3,940","671","41"
"충청남도 보령시 웅천읍(4418025000)","6,454","6,454","167","365","480","413","670","1,197","1,456","1,018","589","96","3","3,275","3,275","83","185","301","254","393","651","718","466","200","22","2","3,179","3,179","84","180","179","159","277","546","738","552","389","74","1"
"충청남도 보령시 주포면(4418031000)","1,682","1,682","49","103","197","97","182","288","368","244","130","24","0","890","890","24","55","143","53","110","165","191","105","41","3","0","792","792","25","48","54","44","72","123","177","139","89","21","0"
"충청남도 보령시 오천면(4418032000)","2,239","2,239","54","129","144","143","270","430","485","335","212","37","0","1,177","1,177","19","66","83","90","174","264","234","161","77","9","0","1,062","1,062","35","63","61","53","96","166","251","174","135","28","0"
"충청남도 보령시 오천면어항출장소(4418032500)","1,671","1,671","61","105","143","142","227","329","349","184","116","15","0","891","891","27","60","87","83","151","178","183","83","36","3","0","780","780","34","45","56","59","76","151","166","101","80","12","0"
"충청남도 보령시 오천면원산도출장소(4418032700)","1,153","1,153","31","75","70","69","118","228","249","175","120","17","1","619","619","15","44","45","48","80","137","127","78","42","3","0","534","534","16","31","25","21","38","91","122","97","78","14","1"
"충청남도 보령시 천북면(4418033000)","3,654","3,654","129","195","250","236","369","662","781","577","410","44","1","1,890","1,890","59","111","146","147","224","375","393","280","150","5","0","1,764","1,764","70","84","104","89","145","287","388","297","260","39","1"
"충청남도 보령시 청소면(4418034000)","2,690","2,690","80","108","151","155","238","438","574","529","360","57","0","1,315","1,315","44","68","77","93","135","252","284","230","119","13","0","1,375","1,375","36","40","74","62","103","186","290","299","241","44","0"
"충청남도 보령시 청라면(4418035000)","4,032","4,032","140","234","288","250","382","730","861","654","435","55","3","2,037","2,037","78","122","161","152","234","393","437","293","155","12","0","1,995","1,995","62","112","127","98","148","337","424","361","280","43","3"
"충청남도 보령시 남포면(4418036000)","5,269","5,269","153","286","418","343","494","1,025","1,115","823","509","95","8","2,662","2,662","86","141","248","198","281","567","570","372","172","25","2","2,607","2,607","67","145","170","145","213","458","545","451","337","70","6"
"충청남도 보령시 주산면(4418038000)","2,527","2,527","60","105","125","140","214","376","544","544","363","55","1","1,234","1,234","42","51","74","85","129","201","273","238","125","16","0","1,293","1,293","18","54","51","55","85","175","271","306","238","39","1"
"충청남도 보령시 미산면(4418039000)","1,800","1,800","52","67","115","96","151","288","402","363","230","35","1","929","929","28","39","72","59","110","155","212","166","82","6","0","871","871","24","28","43","37","41","133","190","197","148","29","1"
"충청남도 보령시 성주면(4418040000)","2,373","2,373","80","130","191","184","263","488","488","363","159","21","6","1,184","1,184","45","67","113","102","157","268","225","154","48","5","0","1,189","1,189","35","63","78","82","106","220","263","209","111","16","6"
"충청남도 보령시 주교면(4418041000)","5,395","5,395","191","371","508","439","713","1,016","1,007","703","389","56","2","2,813","2,813","98","188","317","259","427","551","490","334","138","11","0","2,582","2,582","93","183","191","180","286","465","517","369","251","45","2"
"충청남도 보령시 대천1동(4418051500)","15,287","15,287","1,276","1,646","1,783","1,775","2,468","2,592","1,980","1,174","522","63","8","7,685","7,685","649","837","1,030","951","1,254","1,287","953","513","192","17","2","7,602","7,602","627","809","753","824","1,214","1,305","1,027","661","330","46","6"
"충청남도 보령시 대천2동(4418052500)","7,195","7,195","567","674","802","800","1,170","1,214","936","668","326","35","3","3,605","3,605","269","346","450","428","620","633","434","288","129","7","1","3,590","3,590","298","328","352","372","550","581","502","380","197","28","2"
"충청남도 보령시 대천3동(4418053500)","17,114","17,114","1,810","2,058","2,051","2,511","3,076","2,653","1,679","847","382","43","4","8,598","8,598","897","1,074","1,157","1,261","1,585","1,335","800","354","127","7","1","8,516","8,516","913","984","894","1,250","1,491","1,318","879","493","255","36","3"
"충청남도 보령시 대천4동(4418054500)","13,914","13,914","1,346","1,593","1,590","1,650","2,413","2,293","1,628","906","426","59","10","6,872","6,872","673","826","879","822","1,218","1,177","753","372","138","11","3","7,042","7,042","673","767","711","828","1,195","1,116","875","534","288","48","7"
"충청남도 보령시 대천5동(4418056500)","6,665","6,665","290","425","550","626","792","1,364","1,332","840","393","52","1","3,470","3,470","143","222","336","381","491","717","648","359","160","13","0","3,195","3,195","147","203","214","245","301","647","684","481","233","39","1"
"충청남도 아산시 (4420000000)","314,395","314,395","35,073","34,343","36,158","51,021","54,932","45,321","29,465","17,455","9,330","1,188","109","162,694","162,694","18,014","17,671","19,871","27,077","29,970","24,336","14,492","7,689","3,272","272","30","151,701","151,701","17,059","16,672","16,287","23,944","24,962","20,985","14,973","9,766","6,058","916","79"
"충청남도 아산시 염치읍(4420025000)","6,734","6,734","420","523","592","704","944","1,200","1,094","724","467","62","4","3,506","3,506","210","277","340","420","545","650","545","330","174","13","2","3,228","3,228","210","246","252","284","399","550","549","394","293","49","2"
"충청남도 아산시 배방읍(4420025300)","73,407","73,407","9,807","9,060","9,051","14,146","13,735","9,136","4,753","2,417","1,148","144","10","37,687","37,687","5,040","4,660","4,782","7,295","7,272","4,836","2,298","1,074","387","38","5","35,720","35,720","4,767","4,400","4,269","6,851","6,463","4,300","2,455","1,343","761","106","5"
"충청남도 아산시 송악면(4420031000)","4,313","4,313","239","363","309","291","614","802","755","551","340","45","4","2,221","2,221","122","187","190","159","350","443","380","263","116","11","0","2,092","2,092","117","176","119","132","264","359","375","288","224","34","4"
"충청남도 아산시 탕정면(4420033000)","20,891","20,891","3,207","2,795","2,521","4,204","4,228","2,120","937","540","293","45","1","11,187","11,187","1,639","1,459","1,434","2,133","2,449","1,266","454","239","104","10","0","9,704","9,704","1,568","1,336","1,087","2,071","1,779","854","483","301","189","35","1"
"충청남도 아산시 음봉면(4420035000)","19,834","19,834","2,840","1,626","1,995","3,899","3,316","2,661","1,944","947","522","82","2","10,642","10,642","1,419","849","1,194","2,151","1,967","1,436","1,006","442","163","15","0","9,192","9,192","1,421","777","801","1,748","1,349","1,225","938","505","359","67","2"
"충청남도 아산시 둔포면(4420036000)","21,121","21,121","2,454","1,373","2,502","4,595","3,289","3,039","2,076","1,099","599","92","3","11,777","11,777","1,274","682","1,483","2,768","2,076","1,682","1,105","487","203","17","0","9,344","9,344","1,180","691","1,019","1,827","1,213","1,357","971","612","396","75","3"
"충청남도 아산시 영인면(4420037000)","5,677","5,677","157","303","465","408","613","1,109","1,164","823","553","79","3","3,001","3,001","79","171","296","244","383","634","601","372","203","16","2","2,676","2,676","78","132","169","164","230","475","563","451","350","63","1"
"충청남도 아산시 인주면(4420038000)","6,667","6,667","332","428","572","697","976","1,341","1,053","692","510","62","4","3,671","3,671","164","228","365","452","616","789","553","306","179","18","1","2,996","2,996","168","200","207","245","360","552","500","386","331","44","3"
"충청남도 아산시 선장면(4420039000)","3,275","3,275","67","132","222","185","300","577","751","570","414","48","9","1,709","1,709","42","62","127","123","201","326","363","286","164","10","5","1,566","1,566","25","70","95","62","99","251","388","284","250","38","4"
"충청남도 아산시 도고면(4420040000)","4,563","4,563","123","204","381","342","444","889","928","727","479","43","3","2,344","2,344","58","102","218","198","268","506","479","325","180","10","0","2,219","2,219","65","102","163","144","176","383","449","402","299","33","3"
"충청남도 아산시 신창면(4420041000)","20,477","20,477","1,880","2,139","2,385","2,671","3,532","3,266","2,284","1,481","744","88","7","10,635","10,635","974","1,093","1,311","1,436","1,927","1,797","1,157","652","266","21","1","9,842","9,842","906","1,046","1,074","1,235","1,605","1,469","1,127","829","478","67","6"
"충청남도 아산시 온양1동(4420057000)","9,646","9,646","965","723","1,133","1,865","1,485","1,353","1,094","655","312","49","12","5,039","5,039","494","383","587","1,042","846","712","545","296","120","9","5","4,607","4,607","471","340","546","823","639","641","549","359","192","40","7"
"충청남도 아산시 온양2동(4420058000)","7,172","7,172","293","594","1,010","606","1,017","1,506","1,097","690","306","43","10","3,607","3,607","140","322","563","340","501","787","515","304","121","12","2","3,565","3,565","153","272","447","266","516","719","582","386","185","31","8"
"충청남도 아산시 온양3동(4420059000)","37,207","37,207","4,456","4,888","4,478","5,728","6,815","5,227","2,992","1,733","790","91","9","18,512","18,512","2,303","2,461","2,333","2,833","3,506","2,686","1,375","722","268","23","2","18,695","18,695","2,153","2,427","2,145","2,895","3,309","2,541","1,617","1,011","522","68","7"
"충청남도 아산시 온양4동(4420060000)","18,161","18,161","1,621","2,478","2,038","2,108","3,446","3,008","1,808","1,044","531","71","8","9,305","9,305","862","1,298","1,176","1,077","1,774","1,600","855","458","181","23","1","8,856","8,856","759","1,180","862","1,031","1,672","1,408","953","586","350","48","7"
"충청남도 아산시 온양5동(4420061000)","26,055","26,055","2,744","3,064","3,562","4,074","4,650","3,854","2,199","1,282","550","65","11","13,388","13,388","1,426","1,605","1,981","2,165","2,418","1,970","1,056","552","205","9","1","12,667","12,667","1,318","1,459","1,581","1,909","2,232","1,884","1,143","730","345","56","10"
"충청남도 아산시 온양6동(4420062000)","29,195","29,195","3,468","3,650","2,942","4,498","5,528","4,233","2,536","1,480","772","79","9","14,463","14,463","1,768","1,832","1,491","2,241","2,871","2,216","1,205","581","238","17","3","14,732","14,732","1,700","1,818","1,451","2,257","2,657","2,017","1,331","899","534","62","6"
"충청남도 서산시 (4421000000)","174,690","174,690","16,038","17,784","19,278","22,847","27,544","28,250","20,392","13,445","7,927","1,121","64","90,348","90,348","8,247","9,388","11,288","12,435","14,683","14,960","10,150","6,221","2,750","218","8","84,342","84,342","7,791","8,396","7,990","10,412","12,861","13,290","10,242","7,224","5,177","903","56"
"충청남도 서산시 대산읍(4421025000)","13,728","13,728","765","1,191","1,840","1,496","2,016","3,044","1,719","941","618","94","4","7,770","7,770","396","626","1,237","990","1,140","1,807","909","453","189","23","0","5,958","5,958","369","565","603","506","876","1,237","810","488","429","71","4"
"충청남도 서산시 인지면(4421031000)","7,450","7,450","572","749","681","735","1,128","1,296","993","723","499","70","4","3,788","3,788","300","402","402","363","600","717","491","329","167","17","0","3,662","3,662","272","347","279","372","528","579","502","394","332","53","4"
"충청남도 서산시 부석면(4421032000)","5,441","5,441","133","235","325","299","505","926","1,280","1,003","663","71","1","2,762","2,762","64","127","201","187","317","485","643","479","241","18","0","2,679","2,679","69","108","124","112","188","441","637","524","422","53","1"
"충청남도 서산시 팔봉면(4421033000)","3,376","3,376","65","126","181","158","296","648","831","644","372","51","4","1,716","1,716","42","60","111","89","187","359","418","318","122","7","3","1,660","1,660","23","66","70","69","109","289","413","326","250","44","1"
"충청남도 서산시 지곡면(4421034000)","8,180","8,180","705","733","715","1,032","1,257","1,338","1,100","765","454","79","2","4,336","4,336","345","388","438","622","727","706","584","355","159","12","0","3,844","3,844","360","345","277","410","530","632","516","410","295","67","2"
"충청남도 서산시 성연면(4421036000)","13,673","13,673","2,620","974","1,572","3,552","1,874","1,431","824","473","315","34","4","7,168","7,168","1,369","493","870","1,894","1,043","756","412","226","99","5","1","6,505","6,505","1,251","481","702","1,658","831","675","412","247","216","29","3"
"충청남도 서산시 음암면(4421037000)","9,567","9,567","598","816","894","949","1,432","1,678","1,396","1,038","676","87","3","4,927","4,927","313","457","520","522","797","880","710","475","239","14","0","4,640","4,640","285","359","374","427","635","798","686","563","437","73","3"
"충청남도 서산시 운산면(4421038000)","5,269","5,269","145","303","327","296","579","943","1,087","915","599","72","3","2,639","2,639","79","154","192","155","356","508","529","440","215","10","1","2,630","2,630","66","149","135","141","223","435","558","475","384","62","2"
"충청남도 서산시 해미면(4421039000)","7,561","7,561","279","486","827","526","892","1,415","1,340","1,118","602","73","3","3,894","3,894","145","270","481","314","538","740","673","514","206","13","0","3,667","3,667","134","216","346","212","354","675","667","604","396","60","3"
"충청남도 서산시 고북면(4421040000)","6,534","6,534","418","561","549","644","916","876","1,055","851","574","84","6","3,353","3,353","223","294","351","363","530","470","508","372","223","19","0","3,181","3,181","195","267","198","281","386","406","547","479","351","65","6"
"충청남도 서산시 부춘동(4421051000)","19,610","19,610","1,900","2,185","2,616","2,877","3,325","3,184","1,865","1,031","528","89","10","10,079","10,079","1,006","1,130","1,447","1,582","1,717","1,623","903","455","197","19","0","9,531","9,531","894","1,055","1,169","1,295","1,608","1,561","962","576","331","70","10"
"충청남도 서산시 동문1동(4421052500)","19,266","19,266","1,848","2,460","2,280","2,436","3,467","3,171","1,882","1,092","549","73","8","10,027","10,027","945","1,457","1,342","1,287","1,708","1,649","913","513","196","15","2","9,239","9,239","903","1,003","938","1,149","1,759","1,522","969","579","353","58","6"
"충청남도 서산시 동문2동(4421053500)","9,184","9,184","653","940","1,146","963","1,543","1,616","1,200","742","317","58","6","4,642","4,642","333","477","673","516","800","817","563","330","119","14","0","4,542","4,542","320","463","473","447","743","799","637","412","198","44","6"
"충청남도 서산시 수석동(4421054000)","16,163","16,163","1,498","2,070","1,936","2,058","2,891","2,606","1,636","905","487","74","2","8,138","8,138","742","1,004","1,106","1,105","1,464","1,341","791","404","166","15","0","8,025","8,025","756","1,066","830","953","1,427","1,265","845","501","321","59","2"
"충청남도 서산시 석남동(4421055000)","29,688","29,688","3,839","3,955","3,389","4,826","5,423","4,078","2,184","1,204","674","112","4","15,109","15,109","1,945","2,049","1,917","2,446","2,759","2,102","1,103","558","212","17","1","14,579","14,579","1,894","1,906","1,472","2,380","2,664","1,976","1,081","646","462","95","3"
"충청남도 논산시 (4423000000)","118,842","118,842","7,714","10,333","11,961","11,453","15,921","20,439","19,110","12,795","7,918","1,111","87","59,406","59,406","3,964","5,333","6,696","6,009","8,518","10,662","9,595","5,590","2,727","288","24","59,436","59,436","3,750","5,000","5,265","5,444","7,403","9,777","9,515","7,205","5,191","823","63"
"충청남도 논산시 강경읍(4423025000)","8,735","8,735","395","749","777","659","1,048","1,580","1,642","1,127","637","105","16","4,251","4,251","199","393","425","342","551","801","789","485","235","24","7","4,484","4,484","196","356","352","317","497","779","853","642","402","81","9"
"충청남도 논산시 연무읍(4423025300)","14,049","14,049","929","1,177","1,395","1,373","1,739","2,346","2,305","1,589","1,038","150","8","7,018","7,018","471","592","811","749","971","1,211","1,160","679","337","36","1","7,031","7,031","458","585","584","624","768","1,135","1,145","910","701","114","7"
"충청남도 논산시 성동면(4423031000)","4,273","4,273","110","194","329","269","383","758","914","729","524","61","2","2,155","2,155","58","100","187","172","235","412","462","301","206","22","0","2,118","2,118","52","94","142","97","148","346","452","428","318","39","2"
"충청남도 논산시 광석면(4423032000)","4,391","4,391","139","249","332","266","454","822","932","687","467","41","2","2,212","2,212","70","125","182","162","275","443","488","303","152","11","1","2,179","2,179","69","124","150","104","179","379","444","384","315","30","1"
"충청남도 논산시 노성면(4423033000)","3,117","3,117","138","170","215","245","327","496","649","478","351","45","3","1,574","1,574","76","91","119","149","181","279","328","222","116","12","1","1,543","1,543","62","79","96","96","146","217","321","256","235","33","2"
"충청남도 논산시 상월면(4423034000)","3,691","3,691","86","178","241","241","438","708","818","546","381","48","6","1,849","1,849","47","95","130","129","240","397","423","242","131","15","0","1,842","1,842","39","83","111","112","198","311","395","304","250","33","6"
"충청남도 논산시 부적면(4423035000)","3,648","3,648","91","187","293","224","369","734","774","558","364","50","4","1,868","1,868","45","89","169","136","233","409","404","256","116","10","1","1,780","1,780","46","98","124","88","136","325","370","302","248","40","3"
"충청남도 논산시 연산면(4423036000)","6,305","6,305","231","335","453","372","614","1,279","1,380","949","585","99","8","3,288","3,288","128","185","267","210","357","710","741","449","219","21","1","3,017","3,017","103","150","186","162","257","569","639","500","366","78","7"
"충청남도 논산시 벌곡면(4423038000)","2,512","2,512","66","129","126","124","257","451","594","436","271","52","6","1,279","1,279","29","70","76","74","166","251","305","205","89","13","1","1,233","1,233","37","59","50","50","91","200","289","231","182","39","5"
"충청남도 논산시 양촌면(4423039000)","6,486","6,486","421","453","475","554","705","1,147","1,121","910","607","89","4","3,275","3,275","217","263","276","273","393","614","580","406","227","26","0","3,211","3,211","204","190","199","281","312","533","541","504","380","63","4"
"충청남도 논산시 가야곡면(4423040000)","3,591","3,591","73","146","249","201","341","639","849","633","394","62","4","1,836","1,836","46","76","151","117","204","336","455","295","136","19","1","1,755","1,755","27","70","98","84","137","303","394","338","258","43","3"
"충청남도 논산시 은진면(4423041000)","4,025","4,025","107","218","471","266","456","762","778","527","382","53","5","2,123","2,123","55","110","278","177","298","432","402","233","129","8","1","1,902","1,902","52","108","193","89","158","330","376","294","253","45","4"
"충청남도 논산시 채운면(4423042000)","2,353","2,353","66","145","168","152","232","397","515","373","258","44","3","1,147","1,147","30","70","102","83","131","214","271","147","81","18","0","1,206","1,206","36","75","66","69","101","183","244","226","177","26","3"
"충청남도 논산시 취암동(4423051000)","34,766","34,766","3,443","4,034","4,481","4,733","5,852","5,380","3,707","2,001","999","125","11","17,291","17,291","1,767","2,059","2,452","2,377","2,923","2,691","1,785","855","338","38","6","17,475","17,475","1,676","1,975","2,029","2,356","2,929","2,689","1,922","1,146","661","87","5"
"충청남도 논산시 부창동(4423052000)","16,900","16,900","1,419","1,969","1,956","1,774","2,706","2,940","2,132","1,252","660","87","5","8,240","8,240","726","1,015","1,071","859","1,360","1,462","1,002","512","215","15","3","8,660","8,660","693","954","885","915","1,346","1,478","1,130","740","445","72","2"
"충청남도 계룡시 (4425000000)","42,971","42,971","4,173","6,534","4,965","4,816","8,479","6,784","4,029","1,931","1,085","164","11","21,338","21,338","2,123","3,389","2,763","2,348","4,119","3,416","1,951","863","331","35","0","21,633","21,633","2,050","3,145","2,202","2,468","4,360","3,368","2,078","1,068","754","129","11"
"충청남도 계룡시 두마면(4425031000)","6,889","6,889","668","897","749","708","1,144","1,261","882","366","173","37","4","3,355","3,355","332","465","392","327","539","625","438","183","48","6","0","3,534","3,534","336","432","357","381","605","636","444","183","125","31","4"
"충청남도 계룡시 엄사면(4425031500)","18,647","18,647","1,343","2,525","2,438","1,743","3,313","3,441","1,981","1,080","683","95","5","9,136","9,136","701","1,327","1,328","896","1,551","1,689","956","463","205","20","0","9,511","9,511","642","1,198","1,110","847","1,762","1,752","1,025","617","478","75","5"
"충청남도 계룡시 신도안면(4425033000)","8,774","8,774","1,357","1,979","777","1,387","2,456","638","84","64","29","3","0","4,501","4,501","685","993","453","655","1,286","392","14","15","7","1","0","4,273","4,273","672","986","324","732","1,170","246","70","49","22","2","0"
"충청남도 계룡시 금암동(4425051000)","8,661","8,661","805","1,133","1,001","978","1,566","1,444","1,082","421","200","29","2","4,346","4,346","405","604","590","470","743","710","543","202","71","8","0","4,315","4,315","400","529","411","508","823","734","539","219","129","21","2"
"충청남도 당진시 (4427000000)","167,042","167,042","16,622","15,816","16,726","24,078","26,346","25,949","19,768","12,885","7,766","1,022","64","88,299","88,299","8,511","8,290","9,703","13,561","14,802","14,407","9,976","6,020","2,764","252","13","78,743","78,743","8,111","7,526","7,023","10,517","11,544","11,542","9,792","6,865","5,002","770","51"
"충청남도 당진시 합덕읍(4427025000)","9,426","9,426","376","609","790","791","1,165","1,661","1,844","1,288","783","104","15","4,976","4,976","208","339","476","477","711","929","902","605","301","27","1","4,450","4,450","168","270","314","314","454","732","942","683","482","77","14"
"충청남도 당진시 송악읍(4427025300)","30,449","30,449","4,228","2,496","2,587","5,923","5,190","4,336","3,006","1,626","933","117","7","16,815","16,815","2,197","1,340","1,454","3,348","3,188","2,553","1,594","797","311","33","0","13,634","13,634","2,031","1,156","1,133","2,575","2,002","1,783","1,412","829","622","84","7"
"충청남도 당진시 고대면(4427031000)","5,583","5,583","207","300","419","356","586","1,015","1,138","850","627","82","3","2,841","2,841","111","147","249","198","343","573","568","403","227","22","0","2,742","2,742","96","153","170","158","243","442","570","447","400","60","3"
"충청남도 당진시 석문면(4427032000)","9,673","9,673","485","509","997","1,163","1,333","1,946","1,548","1,011","604","72","5","5,521","5,521","261","271","640","779","888","1,160","800","479","223","18","2","4,152","4,152","224","238","357","384","445","786","748","532","381","54","3"
"충청남도 당진시 대호지면(4427033000)","2,479","2,479","59","104","153","135","230","393","593","476","299","34","3","1,243","1,243","34","57","90","84","140","199","297","235","99","7","1","1,236","1,236","25","47","63","51","90","194","296","241","200","27","2"
"충청남도 당진시 정미면(4427034000)","3,729","3,729","105","198","318","239","341","670","794","599","403","61","1","1,886","1,886","49","97","190","129","195","368","409","281","160","8","0","1,843","1,843","56","101","128","110","146","302","385","318","243","53","1"
"충청남도 당진시 면천면(4427035000)","3,601","3,601","122","186","284","240","382","696","738","526","371","54","2","1,847","1,847","62","97","176","146","231","363","364","260","128","18","2","1,754","1,754","60","89","108","94","151","333","374","266","243","36","0"
"충청남도 당진시 순성면(4427036000)","5,192","5,192","199","338","401","323","557","1,000","1,013","752","524","80","5","2,642","2,642","105","185","226","196","323","551","496","358","180","21","1","2,550","2,550","94","153","175","127","234","449","517","394","344","59","4"
"충청남도 당진시 우강면(4427037000)","5,245","5,245","206","375","406","357","601","931","1,002","797","503","66","1","2,649","2,649","100","214","229","211","338","511","496","342","188","19","1","2,596","2,596","106","161","177","146","263","420","506","455","315","47","0"
"충청남도 당진시 신평면(4427038000)","16,183","16,183","1,653","1,851","1,511","1,937","2,591","2,584","1,939","1,271","746","93","7","8,259","8,259","822","955","875","1,010","1,385","1,406","935","591","256","22","2","7,924","7,924","831","896","636","927","1,206","1,178","1,004","680","490","71","5"
"충청남도 당진시 송산면(4427039000)","12,130","12,130","1,334","1,011","1,121","2,156","1,979","1,797","1,267","860","535","68","2","6,839","6,839","655","517","710","1,351","1,243","1,076","682","392","196","17","0","5,291","5,291","679","494","411","805","736","721","585","468","339","51","2"
"충청남도 당진시 당진1동(4427051000)","23,971","23,971","2,686","2,502","3,407","4,453","4,033","3,268","1,933","1,126","497","65","1","12,641","12,641","1,352","1,269","1,962","2,547","2,146","1,703","969","494","183","16","0","11,330","11,330","1,334","1,233","1,445","1,906","1,887","1,565","964","632","314","49","1"
"충청남도 당진시 당진2동(4427052000)","20,648","20,648","2,560","2,513","2,195","3,177","3,693","3,025","1,824","1,021","562","68","10","10,529","10,529","1,315","1,312","1,224","1,646","1,881","1,577","908","468","183","13","2","10,119","10,119","1,245","1,201","971","1,531","1,812","1,448","916","553","379","55","8"
"충청남도 당진시 당진3동(4427053000)","18,733","18,733","2,402","2,824","2,137","2,828","3,665","2,627","1,129","682","379","58","2","9,611","9,611","1,240","1,490","1,202","1,439","1,790","1,438","556","315","129","11","1","9,122","9,122","1,162","1,334","935","1,389","1,875","1,189","573","367","250","47","1"
"충청남도 금산군 (4471000000)","52,257","52,257","2,797","4,486","4,272","4,128","6,538","9,323","9,285","6,769","4,127","502","30","26,309","26,309","1,424","2,342","2,450","2,171","3,657","5,088","4,678","2,969","1,399","122","9","25,948","25,948","1,373","2,144","1,822","1,957","2,881","4,235","4,607","3,800","2,728","380","21"
"충청남도 금산군 금산읍(4471025000)","23,169","23,169","1,797","2,560","2,283","2,366","3,654","3,735","3,223","2,333","1,066","137","15","11,410","11,410","896","1,302","1,290","1,206","1,916","1,903","1,512","978","374","29","4","11,759","11,759","901","1,258","993","1,160","1,738","1,832","1,711","1,355","692","108","11"
"충청남도 금산군 금성면(4471031000)","3,387","3,387","102","166","256","221","328","629","716","525","378","65","1","1,737","1,737","60","98","155","123","191","367","364","230","132","17","0","1,650","1,650","42","68","101","98","137","262","352","295","246","48","1"
"충청남도 금산군 제원면(4471032000)","2,868","2,868","76","121","190","183","244","515","694","456","355","34","0","1,497","1,497","42","78","116","114","156","295","369","211","106","10","0","1,371","1,371","34","43","74","69","88","220","325","245","249","24","0"
"충청남도 금산군 부리면(4471033000)","2,570","2,570","80","80","123","132","217","453","586","466","390","41","2","1,278","1,278","38","40","67","77","152","256","304","205","129","9","1","1,292","1,292","42","40","56","55","65","197","282","261","261","32","1"
"충청남도 금산군 군북면(4471034000)","2,608","2,608","136","158","143","176","264","455","563","410","278","25","0","1,310","1,310","57","86","88","88","167","266","282","180","92","4","0","1,298","1,298","79","72","55","88","97","189","281","230","186","21","0"
"충청남도 금산군 남일면(4471035000)","2,889","2,889","94","414","180","145","241","458","539","442","344","31","1","1,437","1,437","53","204","103","68","146","262","278","201","113","9","0","1,452","1,452","41","210","77","77","95","196","261","241","231","22","1"
"충청남도 금산군 남이면(4471036000)","2,163","2,163","62","170","110","88","193","451","417","394","244","32","2","1,112","1,112","33","93","77","40","122","257","228","165","88","9","0","1,051","1,051","29","77","33","48","71","194","189","229","156","23","2"
"충청남도 금산군 진산면(4471037000)","3,271","3,271","79","214","209","158","355","649","656","577","333","38","3","1,638","1,638","46","116","108","79","208","374","328","253","113","11","2","1,633","1,633","33","98","101","79","147","275","328","324","220","27","1"
"충청남도 금산군 복수면(4471038000)","3,154","3,154","96","152","247","199","323","648","703","460","284","39","3","1,666","1,666","54","87","146","104","196","370","376","223","101","8","1","1,488","1,488","42","65","101","95","127","278","327","237","183","31","2"
"충청남도 금산군 추부면(4471039000)","6,178","6,178","275","451","531","460","719","1,330","1,188","706","455","60","3","3,224","3,224","145","238","300","272","403","738","637","323","151","16","1","2,954","2,954","130","213","231","188","316","592","551","383","304","44","2"
"충청남도 부여군 (4476000000)","66,740","66,740","3,168","5,047","5,779","4,747","7,575","11,411","12,507","9,335","6,213","905","53","33,049","33,049","1,688","2,623","3,335","2,591","4,131","5,897","6,243","4,149","2,174","210","8","33,691","33,691","1,480","2,424","2,444","2,156","3,444","5,514","6,264","5,186","4,039","695","45"
"충청남도 부여군 부여읍(4476025000)","20,975","20,975","1,166","2,083","2,344","1,743","2,875","3,785","3,459","2,181","1,140","182","17","10,411","10,411","625","1,094","1,376","907","1,462","1,890","1,668","966","389","32","2","10,564","10,564","541","989","968","836","1,413","1,895","1,791","1,215","751","150","15"
"충청남도 부여군 규암면(4476031000)","11,961","11,961","992","1,239","1,332","1,236","1,709","1,934","1,617","1,068","729","101","4","5,876","5,876","522","611","705","614","895","1,009","801","451","245","22","1","6,085","6,085","470","628","627","622","814","925","816","617","484","79","3"
"충청남도 부여군 은산면(4476032000)","3,852","3,852","117","212","266","200","388","664","894","592","450","59","10","1,918","1,918","57","101","168","116","224","354","442","286","152","15","3","1,934","1,934","60","111","98","84","164","310","452","306","298","44","7"
"충청남도 부여군 외산면(4476033000)","2,418","2,418","52","133","122","109","222","414","557","476","285","45","3","1,166","1,166","26","90","77","62","132","197","260","217","98","7","0","1,252","1,252","26","43","45","47","90","217","297","259","187","38","3"
